cidade,uf,regiao,codmun,pop_dou_2017,Jornal,Online,Rádio,Revista,Televisão,tipos_existentes,total_fontes,fontes_100k_hab
MUZAMBINHO,MG,Sudeste,3144102,21026,2,1,2,0,2,Vários,7,33.292114524874
NACIP RAYDAN,MG,Sudeste,3144201,3274,0,0,0,0,0,Nenhum,0,0
NANTES,SP,Sudeste,3532157,3049,0,0,0,0,0,Nenhum,0,0
NANUQUE,MG,Sudeste,3144300,41787,1,0,2,0,2,Vários,5,11.9654437983105
NÃO-ME-TOQUE,RS,Sul,4312658,17185,2,0,2,0,0,Vários,4,23.2761128891475
NAQUE,MG,Sudeste,3144359,6930,0,0,0,0,0,Nenhum,0,0
NARANDIBA,SP,Sudeste,3532207,4746,0,0,0,0,0,Nenhum,0,0
NATAL,RN,Nordeste,2408102,885180,6,14,17,0,11,Vários,48,5.42262590659527
NATALÂNDIA,MG,Sudeste,3144375,3382,0,0,0,0,0,Nenhum,0,0
NATÉRCIA,MG,Sudeste,3144409,4820,0,0,0,0,1,Um,1,20.746887966805
NATIVIDADE,RJ,Sudeste,3303104,14960,0,0,0,0,2,Um,2,13.3689839572193
NATIVIDADE,TO,Norte,1714203,9312,0,0,0,0,0,Nenhum,0,0
NATIVIDADE DA SERRA,SP,Sudeste,3532306,6754,0,0,0,0,0,Nenhum,0,0
NATUBA,PB,Nordeste,2509909,10460,0,0,0,0,0,Nenhum,0,0
NAVEGANTES,SC,Sul,4211306,77137,5,0,0,0,0,Um,5,6.48197363133127
NAVIRAÍ,MS,Centro-Oeste,5005707,53188,2,0,3,0,1,Vários,6,11.2807400165451
NAZARÉ,BA,Nordeste,2922508,29546,0,0,0,0,0,Nenhum,0,0
NAZARÉ,TO,Norte,1714302,4060,0,0,0,0,1,Um,1,24.6305418719212
NAZARÉ DA MATA,PE,Nordeste,2609501,32280,0,0,1,0,0,Um,1,3.09789343246592
NAZARÉ DO PIAUÍ,PI,Nordeste,2206704,7231,0,0,0,0,0,Nenhum,0,0
NAZARÉ PAULISTA,SP,Sudeste,3532405,18121,1,0,0,0,0,Um,1,5.51845924617847
NAZARENO,MG,Sudeste,3144508,8583,0,0,0,0,1,Um,1,11.650937900501
NAZAREZINHO,PB,Nordeste,2510006,7296,0,0,0,0,0,Nenhum,0,0
NAZÁRIA,PI,Nordeste,2206720,8425,0,0,0,0,0,Nenhum,0,0
NAZÁRIO,GO,Centro-Oeste,5214408,8850,0,0,0,0,0,Nenhum,0,0
NEÓPOLIS,SE,Nordeste,2804409,18953,0,0,0,0,1,Um,1,5.27620957104416
NEPOMUCENO,MG,Sudeste,3144607,27053,0,0,1,0,2,Vários,3,11.0893431412413
NERÓPOLIS,GO,Centro-Oeste,5214507,28271,2,0,2,0,0,Vários,4,14.1487743624209
NEVES PAULISTA,SP,Sudeste,3532504,8999,0,0,1,0,0,Um,1,11.1123458162018
NHAMUNDÁ,AM,Norte,1303007,20902,0,0,0,0,0,Nenhum,0,0
NHANDEARA,SP,Sudeste,3532603,11398,0,0,1,0,0,Um,1,8.77346902965433
NICOLAU VERGUEIRO,RS,Sul,4312674,1752,0,0,0,0,0,Nenhum,0,0
NILO PEÇANHA,BA,Nordeste,2922607,14368,0,0,0,0,0,Nenhum,0,0
NILÓPOLIS,RJ,Sudeste,3303203,158329,1,0,0,0,0,Um,1,0.631596233160065
NINA RODRIGUES,MA,Nordeste,2107209,14489,0,0,0,0,0,Nenhum,0,0
NINHEIRA,MG,Sudeste,3144656,10375,0,0,0,0,0,Nenhum,0,0
NIOAQUE,MS,Centro-Oeste,5005806,14092,0,0,1,0,1,Vários,2,14.1924496168039
NIPOÃ,SP,Sudeste,3532702,4994,0,0,0,0,0,Nenhum,0,0
NIQUELÂNDIA,GO,Centro-Oeste,5214606,45913,1,0,2,0,2,Vários,5,10.8901618278048
NÍSIA FLORESTA,RN,Nordeste,2408201,27372,0,0,0,0,0,Nenhum,0,0
NITERÓI,RJ,Sudeste,3303302,499028,15,4,6,0,2,Vários,27,5.41051804708353
NOBRES,MT,Centro-Oeste,5105903,14917,0,0,1,0,0,Um,1,6.70376080981431
NONOAI,RS,Sul,4312708,12247,0,0,2,0,1,Vários,3,24.4957948885441
NORDESTINA,BA,Nordeste,2922656,13597,0,0,0,0,0,Nenhum,0,0
NORMANDIA,RR,Norte,1400407,10527,0,0,0,0,0,Nenhum,0,0
NORTELÂNDIA,MT,Centro-Oeste,5106000,5895,0,0,1,0,1,Vários,2,33.9270568278202
NOSSA SENHORA APARECIDA,SE,Nordeste,2804458,8869,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DA GLÓRIA,SE,Nordeste,2804508,36613,0,0,1,0,1,Vários,2,5.46254062764592
NOSSA SENHORA DAS DORES,SE,Nordeste,2804607,26624,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DAS GRAÇAS,PR,Sul,4116406,4075,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DE LOURDES,SE,Nordeste,2804706,6530,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DE NAZARÉ,PI,Nordeste,2206753,4786,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DO LIVRAMENTO,MT,Centro-Oeste,5106109,12484,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DO SOCORRO,SE,Nordeste,2804805,181928,0,0,0,0,0,Nenhum,0,0
NOSSA SENHORA DOS REMÉDIOS,PI,Nordeste,2206803,8547,0,0,0,0,0,Nenhum,0,0
NOVA ALIANÇA,SP,Sudeste,3532801,6733,0,0,0,0,0,Nenhum,0,0
NOVA ALIANÇA DO IVAÍ,PR,Sul,4116505,1536,0,0,0,0,0,Nenhum,0,0
NOVA ALVORADA,RS,Sul,4312757,3481,0,0,0,0,0,Nenhum,0,0
NOVA ALVORADA DO SUL,MS,Centro-Oeste,5006002,20772,1,0,0,0,1,Vários,2,9.62834585018294
NOVA AMÉRICA,GO,Centro-Oeste,5214705,2373,0,0,0,0,0,Nenhum,0,0
NOVA AMÉRICA DA COLINA,PR,Sul,4116604,3545,0,0,0,0,0,Nenhum,0,0
NOVA ANDRADINA,MS,Centro-Oeste,5006200,52625,4,2,3,0,1,Vários,10,19.0023752969121
NOVA ARAÇÁ,RS,Sul,4312807,4471,0,0,0,0,1,Um,1,22.3663609930664
NOVA AURORA,GO,Centro-Oeste,5214804,2206,0,0,0,0,0,Nenhum,0,0
NOVA AURORA,PR,Sul,4116703,11300,0,0,2,0,1,Vários,3,26.5486725663717
NOVA BANDEIRANTES,MT,Centro-Oeste,5106158,14473,0,0,0,0,0,Nenhum,0,0
NOVA BASSANO,RS,Sul,4312906,9599,0,0,0,0,1,Um,1,10.417751849151
NOVA BELÉM,MG,Sudeste,3144672,3465,0,0,0,0,0,Nenhum,0,0
NOVA BOA VISTA,RS,Sul,4312955,1932,1,0,0,0,0,Um,1,51.75983436853
NOVA BRASILÂNDIA,MT,Centro-Oeste,5106208,3827,0,0,0,0,0,Nenhum,0,0
NOVA BRASILÂNDIA D'OESTE,RO,Norte,1100148,21747,0,0,0,0,0,Nenhum,0,0
NOVA BRÉSCIA,RS,Sul,4313003,3344,1,0,1,0,1,Vários,3,89.7129186602871
NOVA CAMPINA,SP,Sudeste,3532827,9504,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ,BA,Nordeste,2922706,17141,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ DO NORTE,MT,Centro-Oeste,5106216,12388,0,0,0,0,0,Nenhum,0,0
NOVA CANAÃ PAULISTA,SP,Sudeste,3532843,1978,0,0,0,0,0,Nenhum,0,0
NOVA CANDELÁRIA,RS,Sul,4313011,2807,0,0,0,0,0,Nenhum,0,0
NOVA CANTU,PR,Sul,4116802,6295,0,0,0,0,1,Um,1,15.8856235107228
NOVA CASTILHO,SP,Sudeste,3532868,1239,0,0,0,0,0,Nenhum,0,0
NOVA COLINAS,MA,Nordeste,2107258,5350,0,0,0,0,0,Nenhum,0,0
NOVA CRIXÁS,GO,Centro-Oeste,5214838,12810,0,0,0,0,1,Um,1,7.8064012490242
NOVA CRUZ,RN,Nordeste,2408300,37695,0,0,2,0,1,Vários,3,7.95861520095503
NOVA ERA,MG,Sudeste,3144706,17994,3,2,2,0,1,Vários,8,44.4592641991775
NOVA ERECHIM,SC,Sul,4211405,4879,0,0,0,0,1,Um,1,20.4960032793605
NOVA ESPERANÇA,PR,Sul,4116901,28084,2,0,2,0,0,Vários,4,14.2429853297251
NOVA ESPERANÇA DO PIRIÁ,PA,Norte,1504950,20789,0,0,0,0,0,Nenhum,0,0
NOVA ESPERANÇA DO SUDOESTE,PR,Sul,4116950,5194,0,0,0,0,0,Nenhum,0,0
NOVA ESPERANÇA DO SUL,RS,Sul,4313037,5125,0,0,0,0,0,Nenhum,0,0
NOVA EUROPA,SP,Sudeste,3532900,10755,0,0,0,0,0,Nenhum,0,0
NOVA FÁTIMA,BA,Nordeste,2922730,8119,0,0,0,0,0,Nenhum,0,0
NOVA FÁTIMA,PR,Sul,4117008,8356,0,0,0,0,0,Nenhum,0,0
NOVA FLORESTA,PB,Nordeste,2510105,10639,0,0,0,0,0,Nenhum,0,0
NOVA FRIBURGO,RJ,Sudeste,3303401,185381,3,1,3,0,1,Vários,8,4.31543685706734
NOVA GLÓRIA,GO,Centro-Oeste,5214861,8521,0,1,0,0,0,Um,1,11.7357117709189
NOVA GRANADA,SP,Sudeste,3533007,21071,1,0,0,0,0,Um,1,4.74585923781501
NOVA GUARITA,MT,Centro-Oeste,5108808,4457,0,0,0,0,0,Nenhum,0,0
NOVA GUATAPORANGA,SP,Sudeste,3533106,2304,0,0,0,0,0,Nenhum,0,0
NOVA HARTZ,RS,Sul,4313060,20405,0,0,0,0,0,Nenhum,0,0
NOVA IBIÁ,BA,Nordeste,2922755,6986,0,0,0,0,0,Nenhum,0,0
NOVA IGUAÇU,RJ,Sudeste,3303500,798647,4,2,1,0,0,Vários,7,0.876482350775749
NOVA IGUAÇU DE GOIÁS,GO,Centro-Oeste,5214879,2961,0,0,0,0,0,Nenhum,0,0
NOVA INDEPENDÊNCIA,SP,Sudeste,3533205,3745,0,0,0,0,0,Nenhum,0,0
NOVA IORQUE,MA,Nordeste,2107308,4586,0,0,0,0,0,Nenhum,0,0
NOVA IPIXUNA,PA,Norte,1504976,16221,0,0,0,0,0,Nenhum,0,0
NOVA ITABERABA,SC,Sul,4211454,4339,0,0,0,0,0,Nenhum,0,0
NOVA ITARANA,BA,Nordeste,2922805,8428,0,0,0,0,1,Um,1,11.8652112007594
NOVA LACERDA,MT,Centro-Oeste,5106182,6338,0,0,0,0,0,Nenhum,0,0
NOVA LARANJEIRAS,PR,Sul,4117057,11927,0,0,0,0,0,Nenhum,0,0
NOVA LIMA,MG,Sudeste,3144805,92178,3,1,1,0,0,Vários,5,5.42428779101304
NOVA LONDRINA,PR,Sul,4117107,13486,0,0,1,0,1,Vários,2,14.830194275545
NOVA LUZITÂNIA,SP,Sudeste,3533304,3953,0,0,0,0,0,Nenhum,0,0
NOVA MAMORÉ,RO,Norte,1100338,28891,0,0,0,0,1,Um,1,3.46128552144266
NOVA MARILÂNDIA,MT,Centro-Oeste,5108857,3159,0,0,0,0,0,Nenhum,0,0
NOVA MARINGÁ,MT,Centro-Oeste,5108907,8182,0,0,0,0,0,Nenhum,0,0
NOVA MÓDICA,MG,Sudeste,3144904,3757,0,0,0,0,1,Um,1,26.6169816342827
NOVA MONTE VERDE,MT,Centro-Oeste,5108956,8822,0,0,0,0,0,Nenhum,0,0
NOVA MUTUM,MT,Centro-Oeste,5106224,42607,1,0,1,0,2,Vários,4,9.38812871124463
NOVA NAZARÉ,MT,Centro-Oeste,5106174,3655,0,0,0,0,0,Nenhum,0,0
NOVA ODESSA,SP,Sudeste,3533403,58227,1,0,0,0,0,Um,1,1.71741631888986
NOVA OLÍMPIA,MT,Centro-Oeste,5106232,19465,2,0,0,0,0,Um,2,10.2748522989982
NOVA OLÍMPIA,PR,Sul,4117206,5829,0,0,0,0,0,Nenhum,0,0
NOVA OLINDA,CE,Nordeste,2309201,15433,0,0,1,0,0,Um,1,6.47962159009914
NOVA OLINDA,PB,Nordeste,2510204,5944,0,0,0,0,0,Nenhum,0,0
NOVA OLINDA,TO,Norte,1714880,11715,0,0,0,0,0,Nenhum,0,0
NOVA OLINDA DO MARANHÃO,MA,Nordeste,2107357,20768,0,0,0,0,0,Nenhum,0,0
NOVA OLINDA DO NORTE,AM,Norte,1303106,36431,0,0,0,0,0,Nenhum,0,0
NOVA PÁDUA,RS,Sul,4313086,2568,0,0,0,0,0,Nenhum,0,0
NOVA PALMA,RS,Sul,4313102,6605,0,0,0,0,1,Um,1,15.1400454201363
NOVA PALMEIRA,PB,Nordeste,2510303,4910,0,0,0,0,0,Nenhum,0,0
NOVA PETRÓPOLIS,RS,Sul,4313201,20675,4,0,1,0,1,Vários,6,29.0205562273277
NOVA PONTE,MG,Sudeste,3145000,14934,0,0,1,0,1,Vários,2,13.3922592741395
NOVA PORTEIRINHA,MG,Sudeste,3145059,7648,0,0,2,0,0,Um,2,26.1506276150628
NOVA PRATA,RS,Sul,4313300,25559,2,0,3,0,2,Vários,7,27.3876129739035
NOVA PRATA DO IGUAÇU,PR,Sul,4117255,10745,0,0,0,0,0,Nenhum,0,0
NOVA RAMADA,RS,Sul,4313334,2417,0,0,0,0,0,Nenhum,0,0
NOVA REDENÇÃO,BA,Nordeste,2922854,9500,0,0,0,0,0,Nenhum,0,0
NOVA RESENDE,MG,Sudeste,3145109,16645,0,0,0,0,0,Nenhum,0,0
NOVA ROMA,GO,Centro-Oeste,5214903,3437,0,0,0,0,0,Nenhum,0,0
NOVA ROMA DO SUL,RS,Sul,4313359,3603,0,0,0,0,0,Nenhum,0,0
NOVA ROSALÂNDIA,TO,Norte,1715002,4203,0,0,0,0,0,Nenhum,0,0
NOVA RUSSAS,CE,Nordeste,2309300,32035,2,0,2,0,1,Vários,5,15.6079288278445
NOVA SANTA BÁRBARA,PR,Sul,4117214,4217,0,0,0,0,0,Nenhum,0,0
NOVA SANTA HELENA,MT,Centro-Oeste,5106190,3596,0,0,0,0,0,Nenhum,0,0
NOVA SANTA RITA,PI,Nordeste,2207959,4302,0,0,0,0,0,Nenhum,0,0
NOVA SANTA RITA,RS,Sul,4313375,26450,1,0,0,0,0,Um,1,3.78071833648393
NOVA SANTA ROSA,PR,Sul,4117222,8186,0,0,1,0,0,Um,1,12.2159784998778
NOVA SERRANA,MG,Sudeste,3145208,94681,3,0,2,0,0,Vários,5,5.28089056938562
NOVA SOURE,BA,Nordeste,2922904,25460,0,0,0,0,1,Um,1,3.92772977219167
NOVA TEBAS,PR,Sul,4117271,6498,0,0,0,0,0,Nenhum,0,0
NOVA TIMBOTEUA,PA,Norte,1505007,14942,0,0,0,0,0,Nenhum,0,0
NOVA TRENTO,SC,Sul,4211504,14099,1,0,0,0,1,Vários,2,14.1854032200865
NOVA UBIRATÃ,MT,Centro-Oeste,5106240,11352,0,0,0,0,0,Nenhum,0,0
NOVA UNIÃO,MG,Sudeste,3136603,5804,0,0,0,0,0,Nenhum,0,0
NOVA UNIÃO,RO,Norte,1101435,7769,0,0,0,0,0,Nenhum,0,0
NOVA VENÉCIA,ES,Sudeste,3203908,50991,9,0,2,0,1,Vários,12,23.53356474672
NOVA VENEZA,GO,Centro-Oeste,5215009,9389,0,0,0,0,0,Nenhum,0,0
NOVA VENEZA,SC,Sul,4211603,14837,0,1,0,0,1,Vários,2,13.4798139785671
NOVA VIÇOSA,BA,Nordeste,2923001,44052,0,0,0,0,1,Um,1,2.27004449287206
NOVA XAVANTINA,MT,Centro-Oeste,5106257,20639,1,1,1,0,1,Vários,4,19.3807839527109
NOVAIS,SP,Sudeste,3533254,5527,0,0,0,0,0,Nenhum,0,0
NOVO ACORDO,TO,Norte,1715101,4267,0,0,0,0,0,Nenhum,0,0
NOVO AIRÃO,AM,Norte,1303205,18586,0,0,0,0,0,Nenhum,0,0
NOVO ALEGRE,TO,Norte,1715150,2353,0,0,0,0,0,Nenhum,0,0
NOVO ARIPUANÃ,AM,Norte,1303304,25112,0,0,0,0,0,Nenhum,0,0
NOVO BARREIRO,RS,Sul,4313490,4181,0,0,0,0,0,Nenhum,0,0
NOVO BRASIL,GO,Centro-Oeste,5215207,3242,0,0,0,0,0,Nenhum,0,0
NOVO CABRAIS,RS,Sul,4313391,4125,0,0,0,0,0,Nenhum,0,0
NOVO CRUZEIRO,MG,Sudeste,3145307,31884,0,0,0,0,1,Um,1,3.13636933885334
NOVO GAMA,GO,Centro-Oeste,5215231,110096,2,0,0,0,1,Vários,3,2.72489463740735
NOVO HAMBURGO,RS,Sul,4313409,249508,7,3,8,0,0,Vários,18,7.21419754076022
NOVO HORIZONTE,BA,Nordeste,2923035,12514,0,0,0,0,0,Nenhum,0,0
NOVO HORIZONTE,SC,Sul,4211652,2532,0,0,0,0,0,Nenhum,0,0
NOVO HORIZONTE,SP,Sudeste,3533502,40225,2,0,2,0,1,Vários,5,12.4300807955252
NOVO HORIZONTE DO NORTE,MT,Centro-Oeste,5106273,3876,0,0,0,0,0,Nenhum,0,0
NOVO HORIZONTE DO OESTE,RO,Norte,1100502,10051,0,0,0,0,0,Nenhum,0,0
NOVO HORIZONTE DO SUL,MS,Centro-Oeste,5006259,4041,0,0,0,0,0,Nenhum,0,0
NOVO ITACOLOMI,PR,Sul,4117297,2908,0,0,0,0,0,Nenhum,0,0
NOVO JARDIM,TO,Norte,1715259,2697,0,0,0,0,0,Nenhum,0,0
NOVO LINO,AL,Nordeste,2705606,12821,0,0,0,0,1,Um,1,7.79970361126277
NOVO MACHADO,RS,Sul,4313425,3757,0,0,0,0,0,Nenhum,0,0
NOVO MUNDO,MT,Centro-Oeste,5106265,8730,0,0,0,0,0,Nenhum,0,0
NOVO ORIENTE,CE,Nordeste,2309409,28353,0,0,1,0,0,Um,1,3.5269636370049
NOVO ORIENTE DE MINAS,MG,Sudeste,3145356,10869,0,0,0,0,0,Nenhum,0,0
NOVO ORIENTE DO PIAUÍ,PI,Nordeste,2206902,6466,0,0,0,0,0,Nenhum,0,0
NOVO PLANALTO,GO,Centro-Oeste,5215256,4387,0,0,0,0,0,Nenhum,0,0
NOVO PROGRESSO,PA,Norte,1505031,25071,0,0,0,0,0,Nenhum,0,0
NOVO REPARTIMENTO,PA,Norte,1505064,73802,0,0,0,0,1,Um,1,1.35497682989621
NOVO SANTO ANTÔNIO,MT,Centro-Oeste,5106315,2498,0,0,0,0,0,Nenhum,0,0
NOVO SANTO ANTÔNIO,PI,Nordeste,2206951,2940,0,0,0,0,0,Nenhum,0,0
NOVO SÃO JOAQUIM,MT,Centro-Oeste,5106281,5066,0,0,0,0,0,Nenhum,0,0
NOVO TIRADENTES,RS,Sul,4313441,2312,0,0,0,0,0,Nenhum,0,0
NOVO TRIUNFO,BA,Nordeste,2923050,16037,0,0,0,0,0,Nenhum,0,0
NOVO XINGU,RS,Sul,4313466,1790,0,0,0,0,0,Nenhum,0,0
NOVORIZONTE,MG,Sudeste,3145372,5308,0,0,0,0,0,Nenhum,0,0
NUPORANGA,SP,Sudeste,3533601,7341,0,0,0,0,0,Nenhum,0,0
ÓBIDOS,PA,Norte,1505106,50727,0,0,2,0,2,Vários,4,7.88534705383721
OCARA,CE,Nordeste,2309458,25394,0,0,0,0,0,Nenhum,0,0
OCAUÇU,SP,Sudeste,3533700,4308,0,0,0,0,0,Nenhum,0,0
OEIRAS,PI,Nordeste,2207009,36432,0,1,3,0,1,Vários,5,13.7241985068072
OEIRAS DO PARÁ,PA,Norte,1505205,31619,0,0,0,0,0,Nenhum,0,0
OIAPOQUE,AP,Norte,1600501,25514,0,0,1,0,2,Vários,3,11.7582503723446
OLARIA,MG,Sudeste,3145406,1873,0,0,0,0,0,Nenhum,0,0
ÓLEO,SP,Sudeste,3533809,2583,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA,PB,Nordeste,2510402,6512,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA DAS CUNHÃS,MA,Nordeste,2107407,19206,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA DAS FLORES,AL,Nordeste,2705705,21767,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA DO CASADO,AL,Nordeste,2705804,9459,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA DO PIAUÍ,PI,Nordeste,2207108,2417,0,0,0,0,0,Nenhum,0,0
OLHO D'ÁGUA GRANDE,AL,Nordeste,2705903,5195,0,0,0,0,0,Nenhum,0,0
OLHO-D'ÁGUA DO BORGES,RN,Nordeste,2408409,4349,0,0,0,0,0,Nenhum,0,0
OLHOS-D'ÁGUA,MG,Sudeste,3145455,5943,0,0,0,0,0,Nenhum,0,0
OLÍMPIA,SP,Sudeste,3533908,54037,4,2,5,0,1,Vários,12,22.207006310491
OLÍMPIO NORONHA,MG,Sudeste,3145505,2763,0,0,0,0,1,Um,1,36.1925443358668
OLINDA,PE,Nordeste,2609600,390771,0,1,4,0,0,Vários,5,1.27952176594476
OLINDA NOVA DO MARANHÃO,MA,Nordeste,2107456,14637,0,0,0,0,0,Nenhum,0,0
OLINDINA,BA,Nordeste,2923100,29227,0,0,0,0,1,Um,1,3.42149382420365
OLIVEDOS,PB,Nordeste,2510501,3951,0,0,0,0,0,Nenhum,0,0
OLIVEIRA,MG,Sudeste,3145604,41907,1,0,3,0,1,Vários,5,11.9311809482903
OLIVEIRA DE FÁTIMA,TO,Norte,1715507,1110,0,0,0,0,0,Nenhum,0,0
OLIVEIRA DOS BREJINHOS,BA,Nordeste,2923209,22805,0,0,0,0,0,Nenhum,0,0
OLIVEIRA FORTES,MG,Sudeste,3145703,2182,0,0,0,0,1,Um,1,45.8295142071494
OLIVENÇA,AL,Nordeste,2706000,11772,0,0,0,0,0,Nenhum,0,0
ONÇA DE PITANGUI,MG,Sudeste,3145802,3192,0,0,0,0,0,Nenhum,0,0
ONDA VERDE,SP,Sudeste,3534005,4286,0,0,0,0,0,Nenhum,0,0
ORATÓRIOS,MG,Sudeste,3145851,4710,0,0,0,0,0,Nenhum,0,0
ORIENTE,SP,Sudeste,3534104,6473,0,0,1,0,0,Um,1,15.4487872701993
ORINDIÚVA,SP,Sudeste,3534203,6731,0,0,0,0,1,Um,1,14.8566334868519
ORIXIMINÁ,PA,Norte,1505304,71078,0,0,0,0,3,Um,3,4.22071527054785
ORIZÂNIA,MG,Sudeste,3145877,7949,0,0,0,0,0,Nenhum,0,0
ORIZONA,GO,Centro-Oeste,5215306,15472,0,0,0,0,1,Um,1,6.46328852119959
ORLÂNDIA,SP,Sudeste,3534302,43306,1,0,2,0,0,Vários,3,6.92744654320417
ORLEANS,SC,Sul,4211702,22723,2,0,2,0,1,Vários,5,22.0041367777142
OROBÓ,PE,Nordeste,2609709,23768,0,1,0,0,0,Um,1,4.20733759676876
OROCÓ,PE,Nordeste,2609808,14794,0,0,0,0,0,Nenhum,0,0
ORÓS,CE,Nordeste,2309508,21292,0,0,1,0,1,Vários,2,9.39319932368965
ORTIGUEIRA,PR,Sul,4117305,23200,0,0,1,0,1,Vários,2,8.62068965517241
OSASCO,SP,Sudeste,3534401,697886,9,4,1,0,9,Vários,23,3.29566720066028
OSCAR BRESSANE,SP,Sudeste,3534500,2616,0,0,0,0,0,Nenhum,0,0
OSÓRIO,RS,Sul,4313508,44468,5,2,4,0,1,Vários,12,26.9856975802825
OSVALDO CRUZ,SP,Sudeste,3534609,32709,2,0,2,0,0,Vários,4,12.2290501085328
OTACÍLIO COSTA,SC,Sul,4211751,18313,1,1,0,0,1,Vários,3,16.3818052749413
OURÉM,PA,Norte,1505403,17356,0,0,0,0,1,Um,1,5.76169624337405
OURIÇANGAS,BA,Nordeste,2923308,8916,0,0,0,0,0,Nenhum,0,0
OURICURI,PE,Nordeste,2609907,68776,0,0,1,0,0,Um,1,1.45399557985344
OURILÂNDIA DO NORTE,PA,Norte,1505437,31921,0,0,0,0,0,Nenhum,0,0
OURINHOS,SP,Sudeste,3534708,111813,7,1,5,0,0,Vários,13,11.6265550517382
OURIZONA,PR,Sul,4117404,3494,0,0,0,0,0,Nenhum,0,0
OURO,SC,Sul,4211801,7363,0,0,0,0,1,Um,1,13.5814206165965
OURO BRANCO,AL,Nordeste,2706109,11635,0,0,0,0,0,Nenhum,0,0
OURO BRANCO,MG,Sudeste,3145901,38935,2,0,0,0,1,Vários,3,7.70514960832156
OURO BRANCO,RN,Nordeste,2408508,4882,0,0,0,0,0,Nenhum,0,0
OURO FINO,MG,Sudeste,3146008,33716,2,0,2,0,1,Vários,5,14.8297544192668
OURO PRETO,MG,Sudeste,3146107,74659,5,0,3,0,3,Vários,11,14.7336556878608
OURO PRETO DO OESTE,RO,Norte,1100155,39759,0,0,2,0,2,Vários,4,10.0606152066199
OURO VELHO,PB,Nordeste,2510600,3042,0,0,0,0,0,Nenhum,0,0
OURO VERDE,SC,Sul,4211850,2245,0,0,0,0,0,Nenhum,0,0
OURO VERDE,SP,Sudeste,3534807,8440,0,0,0,0,0,Nenhum,0,0
OURO VERDE DE GOIÁS,GO,Centro-Oeste,5215405,3971,0,0,0,0,0,Nenhum,0,0
OURO VERDE DE MINAS,MG,Sudeste,3146206,6110,0,0,0,0,1,Um,1,16.366612111293
OURO VERDE DO OESTE,PR,Sul,4117453,6023,0,0,0,0,0,Nenhum,0,0
OUROESTE,SP,Sudeste,3534757,9897,0,0,0,0,0,Nenhum,0,0
OUROLÂNDIA,BA,Nordeste,2923357,18025,0,0,0,0,0,Nenhum,0,0
OUVIDOR,GO,Centro-Oeste,5215504,6340,0,0,0,0,0,Nenhum,0,0
PACAEMBU,SP,Sudeste,3534906,14086,0,0,0,0,1,Um,1,7.09924747976715
PACAJÁ,PA,Norte,1505486,46383,0,0,0,0,0,Nenhum,0,0
PACAJUS,CE,Nordeste,2309607,70911,0,0,2,0,0,Um,2,2.82043688567359
PACARAIMA,RR,Norte,1400456,12375,0,0,0,0,0,Nenhum,0,0
PACATUBA,CE,Nordeste,2309706,82824,0,0,1,0,0,Um,1,1.20737950352555
PACATUBA,SE,Nordeste,2804904,14420,0,0,0,0,0,Nenhum,0,0
PAÇO DO LUMIAR,MA,Nordeste,2107506,122420,0,0,0,0,0,Nenhum,0,0
PACOTI,CE,Nordeste,2309805,11960,0,0,0,0,0,Nenhum,0,0
PACUJÁ,CE,Nordeste,2309904,6202,0,0,0,0,1,Um,1,16.1238310222509
PADRE BERNARDO,GO,Centro-Oeste,5215603,32148,0,0,0,0,0,Nenhum,0,0
PADRE CARVALHO,MG,Sudeste,3146255,6338,0,0,0,0,0,Nenhum,0,0
PADRE MARCOS,PI,Nordeste,2207207,6758,0,0,1,0,0,Um,1,14.7972773009766
PADRE PARAÍSO,MG,Sudeste,3146305,20177,0,0,0,0,1,Um,1,4.95613817713238
PAES LANDIM,PI,Nordeste,2207306,4065,0,0,0,0,0,Nenhum,0,0
PAI PEDRO,MG,Sudeste,3146552,6184,0,0,0,0,0,Nenhum,0,0
PAIAL,SC,Sul,4211876,1577,0,0,0,0,0,Nenhum,0,0
PAIÇANDU,PR,Sul,4117503,40156,0,0,0,0,0,Nenhum,0,0
PAIM FILHO,RS,Sul,4313607,4172,0,0,0,0,0,Nenhum,0,0
PAINEIRAS,MG,Sudeste,3146404,4650,0,0,0,0,1,Um,1,21.505376344086
PAINEL,SC,Sul,4211892,2376,0,0,0,0,0,Nenhum,0,0
PAINS,MG,Sudeste,3146503,8391,0,0,0,0,1,Um,1,11.9175306876415
PAIVA,MG,Sudeste,3146602,1577,0,0,0,0,1,Um,1,63.4115409004439
PAJEÚ DO PIAUÍ,PI,Nordeste,2207355,3333,0,0,0,0,0,Nenhum,0,0
